state,keyword,candidate_title,candidate_url,extracted_title,identifier,status,is_real_bill,matches_keyword,error
VT,shared equity,S.95,https://legislature.vermont.gov/bill/status/2024/S.95,Bill Status S.95 (Act 32),S.95,Introduced,True,False,
VT,shared equity,S.96,https://legislature.vermont.gov/bill/status/2024/S.96,Bill Status S.96,S.96,Amended,True,False,
VT,shared equity,S.97,https://legislature.vermont.gov/bill/status/2024/S.97,Bill Status S.97,S.97,In committee,True,False,
VT,shared equity,S.98,https://legislature.vermont.gov/bill/status/2024/S.98,Bill Status S.98 (Act 134),S.98,Introduced,True,False,
VT,shared equity,S.99,https://legislature.vermont.gov/bill/status/2024/S.99,Bill Status S.99 (Act 41),S.99,Introduced,True,False,
VT,shared equity,S.100,https://legislature.vermont.gov/bill/status/2024/S.100,Bill Status S.100 (Act 47),S.100,Introduced,True,False,
VT,surplus land,H.1,https://legislature.vermont.gov/bill/status/2026/H.1,Bill Status H.1 (Act 44),H.1,Introduced,True,False,
VT,surplus land,H.2,https://legislature.vermont.gov/bill/status/2026/H.2,Bill Status H.2 (Act 4),H.2,Introduced,True,False,
VT,surplus land,H.3,https://legislature.vermont.gov/bill/status/2026/H.3,Bill Status H.3,H.3,Introduced,True,False,
VT,surplus land,H.4,https://legislature.vermont.gov/bill/status/2026/H.4,Bill Status H.4,H.4,Introduced,True,False,
VT,surplus land,H.5,https://legislature.vermont.gov/bill/status/2026/H.5,Bill Status H.5,H.5,In committee,True,False,
VT,surplus land,H.6,https://legislature.vermont.gov/bill/status/2026/H.6,Bill Status H.6,H.6,Introduced,True,False,
VT,surplus land,H.7,https://legislature.vermont.gov/bill/status/2026/H.7,Bill Status H.7,H.7,Introduced,True,False,
VT,surplus land,H.8,https://legislature.vermont.gov/bill/status/2026/H.8,Bill Status H.8,H.8,Introduced,True,False,
VT,surplus land,H.9,https://legislature.vermont.gov/bill/status/2026/H.9,Bill Status H.9,H.9,Introduced,True,False,
VT,surplus land,H.10,https://legislature.vermont.gov/bill/status/2026/H.10,Bill Status H.10,H.10,Introduced,True,False,
VT,surplus land,H.11,https://legislature.vermont.gov/bill/status/2026/H.11,Bill Status H.11,H.11,Introduced,True,False,
VT,surplus land,H.12,https://legislature.vermont.gov/bill/status/2026/H.12,Bill Status H.12,H.12,Introduced,True,False,
VT,surplus land,H.13,https://legislature.vermont.gov/bill/status/2026/H.13,Bill Status H.13 (Act 14),H.13,Introduced,True,False,
VT,surplus land,H.14,https://legislature.vermont.gov/bill/status/2026/H.14,Bill Status H.14,H.14,Introduced,True,False,
VT,surplus land,H.15,https://legislature.vermont.gov/bill/status/2026/H.15,Bill Status H.15,H.15,Introduced,True,False,
VT,surplus land,H.16,https://legislature.vermont.gov/bill/status/2026/H.16,Bill Status H.16,H.16,Introduced,True,False,
VT,surplus land,H.17,https://legislature.vermont.gov/bill/status/2026/H.17,Bill Status H.17,H.17,Introduced,True,False,
VT,surplus land,H.18,https://legislature.vermont.gov/bill/status/2026/H.18,Bill Status H.18,H.18,Introduced,True,False,
VT,surplus land,H.19,https://legislature.vermont.gov/bill/status/2026/H.19,Bill Status H.19,H.19,Introduced,True,False,
VT,surplus land,H.20,https://legislature.vermont.gov/bill/status/2026/H.20,Bill Status H.20,H.20,Introduced,True,False,
VT,surplus land,H.21,https://legislature.vermont.gov/bill/status/2026/H.21,Bill Status H.21 (Act 13),H.21,Introduced,True,False,
VT,surplus land,H.22,https://legislature.vermont.gov/bill/status/2026/H.22,Bill Status H.22,H.22,Introduced,True,False,
VT,surplus land,H.23,https://legislature.vermont.gov/bill/status/2026/H.23,Bill Status H.23,H.23,Introduced,True,False,
VT,surplus land,H.24,https://legislature.vermont.gov/bill/status/2026/H.24,Bill Status H.24,H.24,Introduced,True,False,
VT,surplus land,H.25,https://legislature.vermont.gov/bill/status/2026/H.25,Bill Status H.25,H.25,Introduced,True,False,
VT,surplus land,H.26,https://legislature.vermont.gov/bill/status/2026/H.26,Bill Status H.26,H.26,Introduced,True,False,
VT,surplus land,H.27,https://legislature.vermont.gov/bill/status/2026/H.27,Bill Status H.27 (Act 25),H.27,Introduced,True,False,
VT,surplus land,H.28,https://legislature.vermont.gov/bill/status/2026/H.28,Bill Status H.28,H.28,In committee,True,False,
VT,surplus land,H.29,https://legislature.vermont.gov/bill/status/2026/H.29,Bill Status H.29,H.29,Introduced,True,False,
VT,surplus land,H.30,https://legislature.vermont.gov/bill/status/2026/H.30,Bill Status H.30,H.30,Introduced,True,False,
VT,surplus land,H.31,https://legislature.vermont.gov/bill/status/2026/H.31,Bill Status H.31 (Act 3),H.31,Introduced,True,False,
VT,surplus land,H.32,https://legislature.vermont.gov/bill/status/2026/H.32,Bill Status H.32,H.32,Introduced,True,False,
VT,surplus land,H.33,https://legislature.vermont.gov/bill/status/2026/H.33,Bill Status H.33,H.33,Introduced,True,False,
VT,surplus land,H.34,https://legislature.vermont.gov/bill/status/2026/H.34,Bill Status H.34,H.34,In committee,True,False,
VT,surplus land,H.35,https://legislature.vermont.gov/bill/status/2026/H.35,Bill Status H.35 (Act 2),H.35,Introduced,True,False,
VT,surplus land,H.36,https://legislature.vermont.gov/bill/status/2026/H.36,Bill Status H.36,H.36,Introduced,True,False,
VT,surplus land,H.37,https://legislature.vermont.gov/bill/status/2026/H.37,Bill Status H.37,H.37,Introduced,True,False,
VT,surplus land,H.38,https://legislature.vermont.gov/bill/status/2026/H.38,Bill Status H.38,H.38,Introduced,True,False,
VT,surplus land,H.39,https://legislature.vermont.gov/bill/status/2026/H.39,Bill Status H.39,H.39,Introduced,True,False,
VT,surplus land,H.40,https://legislature.vermont.gov/bill/status/2026/H.40,Bill Status H.40,H.40,Introduced,True,False,
VT,surplus land,H.41,https://legislature.vermont.gov/bill/status/2026/H.41,Bill Status H.41 (Act 30),H.41,Introduced,True,False,
VT,surplus land,H.42,https://legislature.vermont.gov/bill/status/2026/H.42,Bill Status H.42,H.42,Introduced,True,False,
VT,surplus land,H.43,https://legislature.vermont.gov/bill/status/2026/H.43,Bill Status H.43,H.43,Introduced,True,False,
VT,surplus land,H.44,https://legislature.vermont.gov/bill/status/2026/H.44,Bill Status H.44 (Act 41),H.44,Introduced,True,False,
VT,surplus land,H.45,https://legislature.vermont.gov/bill/status/2026/H.45,Bill Status H.45,H.45,Introduced,True,False,
VT,surplus land,H.46,https://legislature.vermont.gov/bill/status/2026/H.46,Bill Status H.46,H.46,In committee,True,False,
VT,surplus land,H.47,https://legislature.vermont.gov/bill/status/2026/H.47,Bill Status H.47,H.47,Introduced,True,False,
VT,surplus land,H.48,https://legislature.vermont.gov/bill/status/2026/H.48,Bill Status H.48,H.48,Introduced,True,False,
VT,surplus land,H.49,https://legislature.vermont.gov/bill/status/2026/H.49,Bill Status H.49,H.49,Introduced,True,False,
VT,surplus land,H.50,https://legislature.vermont.gov/bill/status/2026/H.50,Bill Status H.50,H.50,Introduced,True,False,
VT,surplus land,H.51,https://legislature.vermont.gov/bill/status/2026/H.51,Bill Status H.51,H.51,Introduced,True,False,
VT,surplus land,H.52,https://legislature.vermont.gov/bill/status/2026/H.52,Bill Status H.52,H.52,Introduced,True,False,
VT,surplus land,H.53,https://legislature.vermont.gov/bill/status/2026/H.53,Bill Status H.53,H.53,Introduced,True,False,
VT,surplus land,H.54,https://legislature.vermont.gov/bill/status/2026/H.54,Bill Status H.54,H.54,Introduced,True,False,
VT,surplus land,H.55,https://legislature.vermont.gov/bill/status/2026/H.55,Bill Status H.55,H.55,Introduced,True,False,
VT,surplus land,H.56,https://legislature.vermont.gov/bill/status/2026/H.56,Bill Status H.56,H.56,Introduced,True,False,
VT,surplus land,H.57,https://legislature.vermont.gov/bill/status/2026/H.57,Bill Status H.57,H.57,In committee,True,False,
VT,surplus land,H.58,https://legislature.vermont.gov/bill/status/2026/H.58,Bill Status H.58,H.58,Introduced,True,False,
VT,surplus land,H.59,https://legislature.vermont.gov/bill/status/2026/H.59,Bill Status H.59,H.59,Introduced,True,False,
VT,surplus land,H.60,https://legislature.vermont.gov/bill/status/2026/H.60,Bill Status H.60,H.60,Introduced,True,False,
VT,surplus land,H.61,https://legislature.vermont.gov/bill/status/2026/H.61,Bill Status H.61,H.61,Introduced,True,False,
VT,surplus land,H.62,https://legislature.vermont.gov/bill/status/2026/H.62,Bill Status H.62,H.62,Introduced,True,False,
VT,surplus land,H.63,https://legislature.vermont.gov/bill/status/2026/H.63,Bill Status H.63,H.63,Introduced,True,False,
VT,surplus land,H.64,https://legislature.vermont.gov/bill/status/2026/H.64,Bill Status H.64,H.64,Introduced,True,False,
VT,surplus land,H.65,https://legislature.vermont.gov/bill/status/2026/H.65,Bill Status H.65,H.65,Introduced,True,False,
VT,surplus land,H.66,https://legislature.vermont.gov/bill/status/2026/H.66,Bill Status H.66,H.66,Introduced,True,False,
VT,surplus land,H.67,https://legislature.vermont.gov/bill/status/2026/H.67,Bill Status H.67,H.67,In committee,True,False,
VT,surplus land,H.68,https://legislature.vermont.gov/bill/status/2026/H.68,Bill Status H.68,H.68,Introduced,True,False,
VT,surplus land,H.69,https://legislature.vermont.gov/bill/status/2026/H.69,Bill Status H.69,H.69,Introduced,True,False,
VT,surplus land,H.70,https://legislature.vermont.gov/bill/status/2026/H.70,Bill Status H.70,H.70,Introduced,True,False,
VT,surplus land,H.71,https://legislature.vermont.gov/bill/status/2026/H.71,Bill Status H.71,H.71,Introduced,True,False,
VT,surplus land,H.72,https://legislature.vermont.gov/bill/status/2026/H.72,Bill Status H.72,H.72,Introduced,True,False,
VT,surplus land,H.73,https://legislature.vermont.gov/bill/status/2026/H.73,Bill Status H.73,H.73,Introduced,True,False,
VT,surplus land,H.74,https://legislature.vermont.gov/bill/status/2026/H.74,Bill Status H.74,H.74,Introduced,True,False,
VT,surplus land,H.75,https://legislature.vermont.gov/bill/status/2026/H.75,Bill Status H.75,H.75,Introduced,True,False,
VT,surplus land,H.76,https://legislature.vermont.gov/bill/status/2026/H.76,Bill Status H.76,H.76,Introduced,True,False,
VT,surplus land,H.77,https://legislature.vermont.gov/bill/status/2026/H.77,Bill Status H.77,H.77,Introduced,True,False,
VT,surplus land,H.78,https://legislature.vermont.gov/bill/status/2026/H.78,Bill Status H.78 (Act 1),H.78,Introduced,True,False,
VT,surplus land,H.79,https://legislature.vermont.gov/bill/status/2026/H.79,Bill Status H.79,H.79,Introduced,True,False,
VT,surplus land,H.80,https://legislature.vermont.gov/bill/status/2026/H.80,Bill Status H.80 (Act 6),H.80,Introduced,True,False,
VT,surplus land,H.81,https://legislature.vermont.gov/bill/status/2026/H.81,Bill Status H.81,H.81,Introduced,True,False,
VT,surplus land,H.82,https://legislature.vermont.gov/bill/status/2026/H.82,Bill Status H.82,H.82,Introduced,True,False,
VT,surplus land,H.83,https://legislature.vermont.gov/bill/status/2026/H.83,Bill Status H.83,H.83,Introduced,True,False,
VT,surplus land,H.84,https://legislature.vermont.gov/bill/status/2026/H.84,Bill Status H.84,H.84,In committee,True,False,
VT,surplus land,H.85,https://legislature.vermont.gov/bill/status/2026/H.85,Bill Status H.85,H.85,Introduced,True,False,
VT,surplus land,H.86,https://legislature.vermont.gov/bill/status/2026/H.86,Bill Status H.86,H.86,In committee,True,False,
VT,surplus land,H.87,https://legislature.vermont.gov/bill/status/2026/H.87,Bill Status H.87,H.87,Introduced,True,False,
VT,surplus land,H.88,https://legislature.vermont.gov/bill/status/2026/H.88,Bill Status H.88,H.88,Introduced,True,False,
VT,surplus land,H.89,https://legislature.vermont.gov/bill/status/2026/H.89,Bill Status H.89,H.89,Introduced,True,False,
VT,surplus land,H.90,https://legislature.vermont.gov/bill/status/2026/H.90,Bill Status H.90,H.90,Introduced,True,False,
VT,surplus land,H.91,https://legislature.vermont.gov/bill/status/2026/H.91,Bill Status H.91,H.91,Introduced,True,False,
VT,surplus land,H.92,https://legislature.vermont.gov/bill/status/2026/H.92,Bill Status H.92,H.92,Introduced,True,False,
VT,surplus land,H.93,https://legislature.vermont.gov/bill/status/2026/H.93,Bill Status H.93,H.93,Introduced,True,False,
VT,surplus land,H.94,https://legislature.vermont.gov/bill/status/2026/H.94,Bill Status H.94,H.94,Introduced,True,False,
VT,surplus land,H.95,https://legislature.vermont.gov/bill/status/2026/H.95,Bill Status H.95,H.95,Introduced,True,False,
VT,surplus land,H.96,https://legislature.vermont.gov/bill/status/2026/H.96,Bill Status H.96 (Act 15),H.96,Introduced,True,False,
VT,surplus land,H.97,https://legislature.vermont.gov/bill/status/2026/H.97,Bill Status H.97,H.97,Introduced,True,False,
VT,surplus land,H.98,https://legislature.vermont.gov/bill/status/2026/H.98,Bill Status H.98 (Act 31),H.98,Introduced,True,False,
VT,surplus land,H.99,https://legislature.vermont.gov/bill/status/2026/H.99,Bill Status H.99,H.99,Introduced,True,False,
VT,surplus land,H.100,https://legislature.vermont.gov/bill/status/2026/H.100,Bill Status H.100,H.100,Introduced,True,False,
VT,surplus land,S.1,https://legislature.vermont.gov/bill/status/2026/S.1,Bill Status S.1,S.1,In committee,True,False,
VT,surplus land,S.2,https://legislature.vermont.gov/bill/status/2026/S.2,Bill Status S.2,S.2,In committee,True,False,
VT,surplus land,S.3,https://legislature.vermont.gov/bill/status/2026/S.3,Bill Status S.3 (Act 7),S.3,Introduced,True,False,
VT,surplus land,S.4,https://legislature.vermont.gov/bill/status/2026/S.4,Bill Status S.4,S.4,In committee,True,False,
VT,surplus land,S.5,https://legislature.vermont.gov/bill/status/2026/S.5,Bill Status S.5,S.5,In committee,True,False,
VT,surplus land,S.6,https://legislature.vermont.gov/bill/status/2026/S.6,Bill Status S.6,S.6,In committee,True,False,
VT,surplus land,S.7,https://legislature.vermont.gov/bill/status/2026/S.7,Bill Status S.7,S.7,Introduced,True,False,
VT,surplus land,S.8,https://legislature.vermont.gov/bill/status/2026/S.8,Bill Status S.8,S.8,In committee,True,False,
VT,surplus land,S.9,https://legislature.vermont.gov/bill/status/2026/S.9,Bill Status S.9 (Act 12),S.9,Introduced,True,False,
VT,surplus land,S.10,https://legislature.vermont.gov/bill/status/2026/S.10,Bill Status S.10,S.10,In committee,True,False,
VT,surplus land,S.11,https://legislature.vermont.gov/bill/status/2026/S.11,Bill Status S.11,S.11,In committee,True,False,
VT,surplus land,S.12,https://legislature.vermont.gov/bill/status/2026/S.12,Bill Status S.12 (Act 60),S.12,Introduced,True,False,
VT,surplus land,S.13,https://legislature.vermont.gov/bill/status/2026/S.13,Bill Status S.13,S.13,In committee,True,False,
VT,surplus land,S.14,https://legislature.vermont.gov/bill/status/2026/S.14,Bill Status S.14,S.14,In committee,True,False,
VT,surplus land,S.15,https://legislature.vermont.gov/bill/status/2026/S.15,Bill Status S.15,S.15,In committee,True,False,
VT,surplus land,S.16,https://legislature.vermont.gov/bill/status/2026/S.16,Bill Status S.16,S.16,In committee,True,False,
VT,surplus land,S.17,https://legislature.vermont.gov/bill/status/2026/S.17,Bill Status S.17,S.17,In committee,True,False,
VT,surplus land,S.18,https://legislature.vermont.gov/bill/status/2026/S.18,Bill Status S.18 (Act 19),S.18,Introduced,True,False,
VT,surplus land,S.19,https://legislature.vermont.gov/bill/status/2026/S.19,Bill Status S.19,S.19,In committee,True,False,
VT,surplus land,S.20,https://legislature.vermont.gov/bill/status/2026/S.20,Bill Status S.20,S.20,In committee,True,False,
VT,surplus land,S.21,https://legislature.vermont.gov/bill/status/2026/S.21,Bill Status S.21,S.21,Introduced,True,False,
VT,surplus land,S.22,https://legislature.vermont.gov/bill/status/2026/S.22,Bill Status S.22,S.22,In committee,True,False,
VT,surplus land,S.23,https://legislature.vermont.gov/bill/status/2026/S.23,Bill Status S.23 (Act 75),S.23,Introduced,True,False,
VT,surplus land,S.24,https://legislature.vermont.gov/bill/status/2026/S.24,Bill Status S.24,S.24,In committee,True,False,
VT,surplus land,S.25,https://legislature.vermont.gov/bill/status/2026/S.25,Bill Status S.25,S.25,In committee,True,False,
VT,surplus land,S.26,https://legislature.vermont.gov/bill/status/2026/S.26,Bill Status S.26,S.26,Introduced,True,False,
VT,surplus land,S.27,https://legislature.vermont.gov/bill/status/2026/S.27,Bill Status S.27 (Act 21),S.27,Introduced,True,False,
VT,surplus land,S.28,https://legislature.vermont.gov/bill/status/2026/S.28,Bill Status S.28 (Act 20),S.28,Introduced,True,False,
VT,surplus land,S.29,https://legislature.vermont.gov/bill/status/2026/S.29,Bill Status S.29,S.29,In committee,True,False,
VT,surplus land,S.30,https://legislature.vermont.gov/bill/status/2026/S.30,Bill Status S.30 (Act 11),S.30,Introduced,True,False,
VT,surplus land,S.31,https://legislature.vermont.gov/bill/status/2026/S.31,Bill Status S.31,S.31,In committee,True,False,
VT,surplus land,S.32,https://legislature.vermont.gov/bill/status/2026/S.32,Bill Status S.32,S.32,In committee,True,False,
